"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","PPP","TOT","NATUSD","A","2014",0.807565,
"FRA","PPP","TOT","NATUSD","A","2015",0.808694,
"FRA","PPP","TOT","NATUSD","A","2016",0.780044,
"FRA","PPP","TOT","NATUSD","A","2017",0.770109,
"FRA","PPP","TOT","NATUSD","A","2018",0.756166,
"FRA","PPP","TOT","NATUSD","A","2019",0.716286,
"FRA","PPP","TOT","NATUSD","A","2020",0.71036,
"FRA","PPP","TOT","NATUSD","A","2021",0.718667,
"FRA","PPP","TOT","NATUSD","A","2022",0.692756,
"DEU","PPP","TOT","NATUSD","A","1960",1.242774,
"DEU","PPP","TOT","NATUSD","A","1961",1.288992,
"DEU","PPP","TOT","NATUSD","A","1962",1.309573,
"DEU","PPP","TOT","NATUSD","A","1963",1.330448,
"DEU","PPP","TOT","NATUSD","A","1964",1.346592,
"DEU","PPP","TOT","NATUSD","A","1965",1.358786,
"DEU","PPP","TOT","NATUSD","A","1966",1.358207,
"DEU","PPP","TOT","NATUSD","A","1967",1.340967,
"DEU","PPP","TOT","NATUSD","A","1968",1.308165,
"DEU","PPP","TOT","NATUSD","A","1969",1.295629,
"DEU","PPP","TOT","NATUSD","A","1970",1.284839,
"DEU","PPP","TOT","NATUSD","A","1971",1.316048,
"DEU","PPP","TOT","NATUSD","A","1972",1.318686,
"DEU","PPP","TOT","NATUSD","A","1973",1.328933,
"DEU","PPP","TOT","NATUSD","A","1974",1.307921,
"DEU","PPP","TOT","NATUSD","A","1975",1.264876,
"DEU","PPP","TOT","NATUSD","A","1976",1.238533,
"DEU","PPP","TOT","NATUSD","A","1977",1.202237,
"DEU","PPP","TOT","NATUSD","A","1978",1.163059,
"DEU","PPP","TOT","NATUSD","A","1979",1.119903,
"DEU","PPP","TOT","NATUSD","A","1980",1.083113,
"DEU","PPP","TOT","NATUSD","A","1981",1.0308,
"DEU","PPP","TOT","NATUSD","A","1982",1.015294,
"DEU","PPP","TOT","NATUSD","A","1983",1.00446,
"DEU","PPP","TOT","NATUSD","A","1984",0.988768,
"DEU","PPP","TOT","NATUSD","A","1985",0.978822,
"DEU","PPP","TOT","NATUSD","A","1986",0.988279,
"DEU","PPP","TOT","NATUSD","A","1987",0.976772,
"DEU","PPP","TOT","NATUSD","A","1988",0.959441,
"DEU","PPP","TOT","NATUSD","A","1989",0.949827,
"DEU","PPP","TOT","NATUSD","A","1990",0.946653,
"DEU","PPP","TOT","NATUSD","A","1991",0.943936,
"DEU","PPP","TOT","NATUSD","A","1992",0.971875,
"DEU","PPP","TOT","NATUSD","A","1993",0.986242,
"DEU","PPP","TOT","NATUSD","A","1994",0.985433,
"DEU","PPP","TOT","NATUSD","A","1995",0.984317,
"DEU","PPP","TOT","NATUSD","A","1996",0.974138,
"DEU","PPP","TOT","NATUSD","A","1997",0.972884,
"DEU","PPP","TOT","NATUSD","A","1998",0.968685,
"DEU","PPP","TOT","NATUSD","A","1999",0.954119,
"DEU","PPP","TOT","NATUSD","A","2000",0.943029,
"DEU","PPP","TOT","NATUSD","A","2001",0.929789,
"DEU","PPP","TOT","NATUSD","A","2002",0.913257,
"DEU","PPP","TOT","NATUSD","A","2003",0.895891,
"DEU","PPP","TOT","NATUSD","A","2004",0.875058,
"DEU","PPP","TOT","NATUSD","A","2005",0.872721,
"DEU","PPP","TOT","NATUSD","A","2006",0.847629,
"DEU","PPP","TOT","NATUSD","A","2007",0.837197,
"DEU","PPP","TOT","NATUSD","A","2008",0.820401,
"DEU","PPP","TOT","NATUSD","A","2009",0.811098,
"DEU","PPP","TOT","NATUSD","A","2010",0.805081,
"DEU","PPP","TOT","NATUSD","A","2011",0.788739,
"DEU","PPP","TOT","NATUSD","A","2012",0.787246,
"DEU","PPP","TOT","NATUSD","A","2013",0.774784,
"DEU","PPP","TOT","NATUSD","A","2014",0.768937,
"DEU","PPP","TOT","NATUSD","A","2015",0.778122,
"DEU","PPP","TOT","NATUSD","A","2016",0.752608,
"DEU","PPP","TOT","NATUSD","A","2017",0.744783,
"DEU","PPP","TOT","NATUSD","A","2018",0.735448,
"DEU","PPP","TOT","NATUSD","A","2019",0.728249,
"DEU","PPP","TOT","NATUSD","A","2020",0.725002,
"DEU","PPP","TOT","NATUSD","A","2021",0.736277,
"DEU","PPP","TOT","NATUSD","A","2022",0.719944,
"GRC","PPP","TOT","NATUSD","A","1960",0.055736,
"GRC","PPP","TOT","NATUSD","A","1961",0.043422,
"GRC","PPP","TOT","NATUSD","A","1962",0.04444,
"GRC","PPP","TOT","NATUSD","A","1963",0.044285,
"GRC","PPP","TOT","NATUSD","A","1964",0.044987,
"GRC","PPP","TOT","NATUSD","A","1965",0.045549,
"GRC","PPP","TOT","NATUSD","A","1966",0.046179,
"GRC","PPP","TOT","NATUSD","A","1967",0.045865,
"GRC","PPP","TOT","NATUSD","A","1968",0.044384,
"GRC","PPP","TOT","NATUSD","A","1969",0.043543,
"GRC","PPP","TOT","NATUSD","A","1970",0.041998,
"GRC","PPP","TOT","NATUSD","A","1971",0.041161,
"GRC","PPP","TOT","NATUSD","A","1972",0.041446,
"GRC","PPP","TOT","NATUSD","A","1973",0.047509,
"GRC","PPP","TOT","NATUSD","A","1974",0.053517,
"GRC","PPP","TOT","NATUSD","A","1975",0.055406,
"GRC","PPP","TOT","NATUSD","A","1976",0.061146,
"GRC","PPP","TOT","NATUSD","A","1977",0.065488,
"GRC","PPP","TOT","NATUSD","A","1978",0.06962,
"GRC","PPP","TOT","NATUSD","A","1979",0.077241,
"GRC","PPP","TOT","NATUSD","A","1980",0.084471,
"GRC","PPP","TOT","NATUSD","A","1981",0.093847,
"GRC","PPP","TOT","NATUSD","A","1982",0.112439,
"GRC","PPP","TOT","NATUSD","A","1983",0.130504,
"GRC","PPP","TOT","NATUSD","A","1984",0.153568,
"GRC","PPP","TOT","NATUSD","A","1985",0.177182,
"GRC","PPP","TOT","NATUSD","A","1986",0.206479,
"GRC","PPP","TOT","NATUSD","A","1987",0.23223,
"GRC","PPP","TOT","NATUSD","A","1988",0.261734,
"GRC","PPP","TOT","NATUSD","A","1989",0.288377,
"GRC","PPP","TOT","NATUSD","A","1990",0.335486,
"GRC","PPP","TOT","NATUSD","A","1991",0.388725,
"GRC","PPP","TOT","NATUSD","A","1992",0.436309,
"GRC","PPP","TOT","NATUSD","A","1993",0.487702,
"GRC","PPP","TOT","NATUSD","A","1994",0.5309,
"GRC","PPP","TOT","NATUSD","A","1995",0.570913,
"GRC","PPP","TOT","NATUSD","A","1996",0.601389,
"GRC","PPP","TOT","NATUSD","A","1997",0.627174,
"GRC","PPP","TOT","NATUSD","A","1998",0.647901,
"GRC","PPP","TOT","NATUSD","A","1999",0.67328,
"GRC","PPP","TOT","NATUSD","A","2000",0.669644,
"GRC","PPP","TOT","NATUSD","A","2001",0.668522,
"GRC","PPP","TOT","NATUSD","A","2002",0.662967,
"GRC","PPP","TOT","NATUSD","A","2003",0.685047,
"GRC","PPP","TOT","NATUSD","A","2004",0.69451,
"GRC","PPP","TOT","NATUSD","A","2005",0.708976,
"GRC","PPP","TOT","NATUSD","A","2006",0.6925,
"GRC","PPP","TOT","NATUSD","A","2007",0.718226,
"GRC","PPP","TOT","NATUSD","A","2008",0.707951,
"GRC","PPP","TOT","NATUSD","A","2009",0.704425,
"GRC","PPP","TOT","NATUSD","A","2010",0.722013,
"GRC","PPP","TOT","NATUSD","A","2011",0.713163,
"GRC","PPP","TOT","NATUSD","A","2012",0.684663,
"GRC","PPP","TOT","NATUSD","A","2013",0.631286,
"GRC","PPP","TOT","NATUSD","A","2014",0.611135,
"GRC","PPP","TOT","NATUSD","A","2015",0.60907,
"GRC","PPP","TOT","NATUSD","A","2016",0.58858,
"GRC","PPP","TOT","NATUSD","A","2017",0.575041,
"GRC","PPP","TOT","NATUSD","A","2018",0.564857,
"GRC","PPP","TOT","NATUSD","A","2019",0.548889,
"GRC","PPP","TOT","NATUSD","A","2020",0.544068,
"GRC","PPP","TOT","NATUSD","A","2021",0.545545,
"GRC","PPP","TOT","NATUSD","A","2022",0.52849,
"HUN","PPP","TOT","NATUSD","A","1991",30.073818,
"HUN","PPP","TOT","NATUSD","A","1992",35.728232,
"HUN","PPP","TOT","NATUSD","A","1993",42.327348,
"HUN","PPP","TOT","NATUSD","A","1994",49.519935,
"HUN","PPP","TOT","NATUSD","A","1995",61.469051,
"HUN","PPP","TOT","NATUSD","A","1996",73.857064,
"HUN","PPP","TOT","NATUSD","A","1997",87.382509,
"HUN","PPP","TOT","NATUSD","A","1998",97.820116,
"HUN","PPP","TOT","NATUSD","A","1999",104.545883,
"HUN","PPP","TOT","NATUSD","A","2000",110.065369,
"HUN","PPP","TOT","NATUSD","A","2001",114.418258,
"HUN","PPP","TOT","NATUSD","A","2002",118.141282,
"HUN","PPP","TOT","NATUSD","A","2003",122.00604,
"HUN","PPP","TOT","NATUSD","A","2004",128.381274,
"HUN","PPP","TOT","NATUSD","A","2005",130.929945,
"HUN","PPP","TOT","NATUSD","A","2006",131.499035,
"HUN","PPP","TOT","NATUSD","A","2007",134.049856,
"HUN","PPP","TOT","NATUSD","A","2008",131.005355,
"HUN","PPP","TOT","NATUSD","A","2009",127.688976,
"HUN","PPP","TOT","NATUSD","A","2010",126.417091,
"HUN","PPP","TOT","NATUSD","A","2011",124.271836,
"HUN","PPP","TOT","NATUSD","A","2012",125.623608,
"HUN","PPP","TOT","NATUSD","A","2013",124.979432,
"HUN","PPP","TOT","NATUSD","A","2014",129.414974,
"HUN","PPP","TOT","NATUSD","A","2015",132.55351,
"HUN","PPP","TOT","NATUSD","A","2016",132.033797,
"HUN","PPP","TOT","NATUSD","A","2017",136.036522,
"HUN","PPP","TOT","NATUSD","A","2018",139.092451,
"HUN","PPP","TOT","NATUSD","A","2019",140.828438,
"HUN","PPP","TOT","NATUSD","A","2020",145.351046,
"HUN","PPP","TOT","NATUSD","A","2021",154.748155,
"HUN","PPP","TOT","NATUSD","A","2022",161.240338,
"ISL","PPP","TOT","NATUSD","A","1960",0.26892,
"ISL","PPP","TOT","NATUSD","A","1961",0.302795,
"ISL","PPP","TOT","NATUSD","A","1962",0.327999,
"ISL","PPP","TOT","NATUSD","A","1963",0.350185,
"ISL","PPP","TOT","NATUSD","A","1964",0.399766,
"ISL","PPP","TOT","NATUSD","A","1965",0.437986,
"ISL","PPP","TOT","NATUSD","A","1966",0.467479,
"ISL","PPP","TOT","NATUSD","A","1967",0.467026,
"ISL","PPP","TOT","NATUSD","A","1968",0.506353,
"ISL","PPP","TOT","NATUSD","A","1969",0.582016,
"ISL","PPP","TOT","NATUSD","A","1970",0.588778,
"ISL","PPP","TOT","NATUSD","A","1971",0.630715,
"ISL","PPP","TOT","NATUSD","A","1972",0.71543,
"ISL","PPP","TOT","NATUSD","A","1973",0.891618,
"ISL","PPP","TOT","NATUSD","A","1974",1.12633,
"ISL","PPP","TOT","NATUSD","A","1975",1.462433,
"ISL","PPP","TOT","NATUSD","A","1976",1.839932,
"ISL","PPP","TOT","NATUSD","A","1977",2.298864,
"ISL","PPP","TOT","NATUSD","A","1978",3.141116,
"ISL","PPP","TOT","NATUSD","A","1979",4.086697,
"ISL","PPP","TOT","NATUSD","A","1980",5.714984,
"ISL","PPP","TOT","NATUSD","A","1981",7.788924,
"ISL","PPP","TOT","NATUSD","A","1982",11.271043,
"ISL","PPP","TOT","NATUSD","A","1983",19.2309,
"ISL","PPP","TOT","NATUSD","A","1984",23.55067,
"ISL","PPP","TOT","NATUSD","A","1985",30.153218,
"ISL","PPP","TOT","NATUSD","A","1986",36.825135,
"ISL","PPP","TOT","NATUSD","A","1987",43.104561,
"ISL","PPP","TOT","NATUSD","A","1988",51.268472,
"ISL","PPP","TOT","NATUSD","A","1989",60.616387,
"ISL","PPP","TOT","NATUSD","A","1990",67.293805,
"ISL","PPP","TOT","NATUSD","A","1991",70.537743,
"ISL","PPP","TOT","NATUSD","A","1992",71.344907,
"ISL","PPP","TOT","NATUSD","A","1993",70.969617,
"ISL","PPP","TOT","NATUSD","A","1994",71.294776,
"ISL","PPP","TOT","NATUSD","A","1995",71.92372,
"ISL","PPP","TOT","NATUSD","A","1996",74.120464,
"ISL","PPP","TOT","NATUSD","A","1997",73.664616,
"ISL","PPP","TOT","NATUSD","A","1998",76.660979,
"ISL","PPP","TOT","NATUSD","A","1999",79.246596,
"ISL","PPP","TOT","NATUSD","A","2000",84.717215,
"ISL","PPP","TOT","NATUSD","A","2001",88.304027,
"ISL","PPP","TOT","NATUSD","A","2002",91.105413,
"ISL","PPP","TOT","NATUSD","A","2003",92.603529,
"ISL","PPP","TOT","NATUSD","A","2004",93.286208,
"ISL","PPP","TOT","NATUSD","A","2005",95.840665,
"ISL","PPP","TOT","NATUSD","A","2006",101.639332,
"ISL","PPP","TOT","NATUSD","A","2007",107.347266,
"ISL","PPP","TOT","NATUSD","A","2008",114.527003,
"ISL","PPP","TOT","NATUSD","A","2009",121.974675,
"ISL","PPP","TOT","NATUSD","A","2010",132.887715,
"ISL","PPP","TOT","NATUSD","A","2011",135.152004,
"ISL","PPP","TOT","NATUSD","A","2012",136.96767,
"ISL","PPP","TOT","NATUSD","A","2013",137.022617,
"ISL","PPP","TOT","NATUSD","A","2014",138.547869,
"ISL","PPP","TOT","NATUSD","A","2015",141.974926,
"ISL","PPP","TOT","NATUSD","A","2016",140.02995,
"ISL","PPP","TOT","NATUSD","A","2017",138.277175,
"ISL","PPP","TOT","NATUSD","A","2018",140.970278,
"ISL","PPP","TOT","NATUSD","A","2019",140.697258,
"ISL","PPP","TOT","NATUSD","A","2020",146.668369,
"ISL","PPP","TOT","NATUSD","A","2021",149.679879,
"ISL","PPP","TOT","NATUSD","A","2022",148.660051,
"IRL","PPP","TOT","NATUSD","A","1960",0.262773,
"IRL","PPP","TOT","NATUSD","A","1961",0.26684,
"IRL","PPP","TOT","NATUSD","A","1962",0.273612,
"IRL","PPP","TOT","NATUSD","A","1963",0.276844,
"IRL","PPP","TOT","NATUSD","A","1964",0.298238,
"IRL","PPP","TOT","NATUSD","A","1965",0.303042,
"IRL","PPP","TOT","NATUSD","A","1966",0.305829,
"IRL","PPP","TOT","NATUSD","A","1967",0.306931,
"IRL","PPP","TOT","NATUSD","A","1968",0.305099,
"IRL","PPP","TOT","NATUSD","A","1969",0.316527,
"IRL","PPP","TOT","NATUSD","A","1970",0.320679,
"IRL","PPP","TOT","NATUSD","A","1971",0.337373,
"IRL","PPP","TOT","NATUSD","A","1972",0.366681,
"IRL","PPP","TOT","NATUSD","A","1973",0.400723,
"IRL","PPP","TOT","NATUSD","A","1974",0.390021,
"IRL","PPP","TOT","NATUSD","A","1975",0.428825,
"IRL","PPP","TOT","NATUSD","A","1976",0.491905,
"IRL","PPP","TOT","NATUSD","A","1977",0.52458,
"IRL","PPP","TOT","NATUSD","A","1978",0.541697,
"IRL","PPP","TOT","NATUSD","A","1979",0.568605,
"IRL","PPP","TOT","NATUSD","A","1980",0.598183,
"IRL","PPP","TOT","NATUSD","A","1981",0.641794,
"IRL","PPP","TOT","NATUSD","A","1982",0.696218,
"IRL","PPP","TOT","NATUSD","A","1983",0.741723,
"IRL","PPP","TOT","NATUSD","A","1984",0.761565,
"IRL","PPP","TOT","NATUSD","A","1985",0.776506,
"IRL","PPP","TOT","NATUSD","A","1986",0.811031,
"IRL","PPP","TOT","NATUSD","A","1987",0.808851,
"IRL","PPP","TOT","NATUSD","A","1988",0.806655,
"IRL","PPP","TOT","NATUSD","A","1989",0.819086,
"IRL","PPP","TOT","NATUSD","A","1990",0.783774,
"IRL","PPP","TOT","NATUSD","A","1991",0.771793,
"IRL","PPP","TOT","NATUSD","A","1992",0.775817,
"IRL","PPP","TOT","NATUSD","A","1993",0.797078,
"IRL","PPP","TOT","NATUSD","A","1994",0.793637,
"IRL","PPP","TOT","NATUSD","A","1995",0.800921,
"IRL","PPP","TOT","NATUSD","A","1996",0.807347,
"IRL","PPP","TOT","NATUSD","A","1997",0.834451,
"IRL","PPP","TOT","NATUSD","A","1998",0.863334,
"IRL","PPP","TOT","NATUSD","A","1999",0.913882,
"IRL","PPP","TOT","NATUSD","A","2000",0.943766,
"IRL","PPP","TOT","NATUSD","A","2001",0.969445,
"IRL","PPP","TOT","NATUSD","A","2002",0.981997,
"IRL","PPP","TOT","NATUSD","A","2003",1.003885,
"IRL","PPP","TOT","NATUSD","A","2004",0.991146,
"IRL","PPP","TOT","NATUSD","A","2005",1.011707,
"IRL","PPP","TOT","NATUSD","A","2006",0.978295,
"IRL","PPP","TOT","NATUSD","A","2007",0.957671,
"IRL","PPP","TOT","NATUSD","A","2008",0.944447,
"IRL","PPP","TOT","NATUSD","A","2009",0.901275,
"IRL","PPP","TOT","NATUSD","A","2010",0.849546,
"IRL","PPP","TOT","NATUSD","A","2011",0.831513,
"IRL","PPP","TOT","NATUSD","A","2012",0.823072,
"IRL","PPP","TOT","NATUSD","A","2013",0.811228,
"IRL","PPP","TOT","NATUSD","A","2014",0.819041,
"IRL","PPP","TOT","NATUSD","A","2015",0.809686,
"IRL","PPP","TOT","NATUSD","A","2016",0.794289,
"IRL","PPP","TOT","NATUSD","A","2017",0.794405,
"IRL","PPP","TOT","NATUSD","A","2018",0.792214,
"IRL","PPP","TOT","NATUSD","A","2019",0.805766,
"IRL","PPP","TOT","NATUSD","A","2020",0.796081,
"IRL","PPP","TOT","NATUSD","A","2021",0.794732,
"IRL","PPP","TOT","NATUSD","A","2022",0.76562,
"ITA","PPP","TOT","NATUSD","A","1960",0.161713,
"ITA","PPP","TOT","NATUSD","A","1961",0.164611,
"ITA","PPP","TOT","NATUSD","A","1962",0.170241,
"ITA","PPP","TOT","NATUSD","A","1963",0.181974,
"ITA","PPP","TOT","NATUSD","A","1964",0.190371,
"ITA","PPP","TOT","NATUSD","A","1965",0.192968,
"ITA","PPP","TOT","NATUSD","A","1966",0.190625,
"ITA","PPP","TOT","NATUSD","A","1967",0.190447,
"ITA","PPP","TOT","NATUSD","A","1968",0.184766,
"ITA","PPP","TOT","NATUSD","A","1969",0.182795,
"ITA","PPP","TOT","NATUSD","A","1970",0.187236,
"ITA","PPP","TOT","NATUSD","A","1971",0.190996,
"ITA","PPP","TOT","NATUSD","A","1972",0.193395,
"ITA","PPP","TOT","NATUSD","A","1973",0.206703,
"ITA","PPP","TOT","NATUSD","A","1974",0.228033,
"ITA","PPP","TOT","NATUSD","A","1975",0.244146,
"ITA","PPP","TOT","NATUSD","A","1976",0.271802,
"ITA","PPP","TOT","NATUSD","A","1977",0.303185,
"ITA","PPP","TOT","NATUSD","A","1978",0.322761,
"ITA","PPP","TOT","NATUSD","A","1979",0.344084,
"ITA","PPP","TOT","NATUSD","A","1980",0.381268,
"ITA","PPP","TOT","NATUSD","A","1981",0.413748,
"ITA","PPP","TOT","NATUSD","A","1982",0.458025,
"ITA","PPP","TOT","NATUSD","A","1983",0.507302,
"ITA","PPP","TOT","NATUSD","A","1984",0.542332,
"ITA","PPP","TOT","NATUSD","A","1985",0.573938,
"ITA","PPP","TOT","NATUSD","A","1986",0.604738,
"ITA","PPP","TOT","NATUSD","A","1987",0.625609,
"ITA","PPP","TOT","NATUSD","A","1988",0.644481,
"ITA","PPP","TOT","NATUSD","A","1989",0.658602,
"ITA","PPP","TOT","NATUSD","A","1990",0.691428,
"ITA","PPP","TOT","NATUSD","A","1991",0.719515,
"ITA","PPP","TOT","NATUSD","A","1992",0.734212,
"ITA","PPP","TOT","NATUSD","A","1993",0.745082,
"ITA","PPP","TOT","NATUSD","A","1994",0.755347,
"ITA","PPP","TOT","NATUSD","A","1995",0.776272,
"ITA","PPP","TOT","NATUSD","A","1996",0.797682,
"ITA","PPP","TOT","NATUSD","A","1997",0.804208,
"ITA","PPP","TOT","NATUSD","A","1998",0.799814,
"ITA","PPP","TOT","NATUSD","A","1999",0.806447,
"ITA","PPP","TOT","NATUSD","A","2000",0.805206,
"ITA","PPP","TOT","NATUSD","A","2001",0.81636,
"ITA","PPP","TOT","NATUSD","A","2002",0.823489,
"ITA","PPP","TOT","NATUSD","A","2003",0.833422,
"ITA","PPP","TOT","NATUSD","A","2004",0.851859,
"ITA","PPP","TOT","NATUSD","A","2005",0.855139,
"ITA","PPP","TOT","NATUSD","A","2006",0.822895,
"ITA","PPP","TOT","NATUSD","A","2007",0.809278,
"ITA","PPP","TOT","NATUSD","A","2008",0.783694,
"ITA","PPP","TOT","NATUSD","A","2009",0.771315,
"ITA","PPP","TOT","NATUSD","A","2010",0.773168,
"ITA","PPP","TOT","NATUSD","A","2011",0.758687,
"ITA","PPP","TOT","NATUSD","A","2012",0.747731,
"ITA","PPP","TOT","NATUSD","A","2013",0.737299,
"ITA","PPP","TOT","NATUSD","A","2014",0.739644,
"ITA","PPP","TOT","NATUSD","A","2015",0.738694,
"ITA","PPP","TOT","NATUSD","A","2016",0.700544,
"ITA","PPP","TOT","NATUSD","A","2017",0.689895,
"ITA","PPP","TOT","NATUSD","A","2018",0.681219,
"ITA","PPP","TOT","NATUSD","A","2019",0.656771,
"ITA","PPP","TOT","NATUSD","A","2020",0.647709,
"ITA","PPP","TOT","NATUSD","A","2021",0.64754,
"ITA","PPP","TOT","NATUSD","A","2022",0.61742,
"JPN","PPP","TOT","NATUSD","A","1960",170.580543,
"JPN","PPP","TOT","NATUSD","A","1961",182.091664,
"JPN","PPP","TOT","NATUSD","A","1962",185.490474,
"JPN","PPP","TOT","NATUSD","A","1963",192.886602,
"JPN","PPP","TOT","NATUSD","A","1964",199.585633,
"JPN","PPP","TOT","NATUSD","A","1965",204.136198,
"JPN","PPP","TOT","NATUSD","A","1966",207.059861,
"JPN","PPP","TOT","NATUSD","A","1967",212.340172,
"JPN","PPP","TOT","NATUSD","A","1968",212.45396,
"JPN","PPP","TOT","NATUSD","A","1969",210.960952,
"JPN","PPP","TOT","NATUSD","A","1970",224.640439,
"JPN","PPP","TOT","NATUSD","A","1971",224.687866,
"JPN","PPP","TOT","NATUSD","A","1972",227.448301,
"JPN","PPP","TOT","NATUSD","A","1973",243.02881,
"JPN","PPP","TOT","NATUSD","A","1974",269.363989,
"JPN","PPP","TOT","NATUSD","A","1975",264.223444,
"JPN","PPP","TOT","NATUSD","A","1976",270.49573,
"JPN","PPP","TOT","NATUSD","A","1977",271.860104,
"JPN","PPP","TOT","NATUSD","A","1978",265.687859,
"JPN","PPP","TOT","NATUSD","A","1979",252.084284,
"JPN","PPP","TOT","NATUSD","A","1980",243.772439,
"JPN","PPP","TOT","NATUSD","A","1981",229.064242,
"JPN","PPP","TOT","NATUSD","A","1982",219.531439,
"JPN","PPP","TOT","NATUSD","A","1983",213.202105,
"JPN","PPP","TOT","NATUSD","A","1984",208.720051,
"JPN","PPP","TOT","NATUSD","A","1985",204.872244,
"JPN","PPP","TOT","NATUSD","A","1986",204.065168,
"JPN","PPP","TOT","NATUSD","A","1987",198.814631,
"JPN","PPP","TOT","NATUSD","A","1988",193.211594,
"JPN","PPP","TOT","NATUSD","A","1989",189.769593,
"JPN","PPP","TOT","NATUSD","A","1990",187.613076,
"JPN","PPP","TOT","NATUSD","A","1991",186.74709,
"JPN","PPP","TOT","NATUSD","A","1992",185.648576,
"JPN","PPP","TOT","NATUSD","A","1993",182.308239,
"JPN","PPP","TOT","NATUSD","A","1994",178.830028,
"JPN","PPP","TOT","NATUSD","A","1995",174.240281,
"JPN","PPP","TOT","NATUSD","A","1996",170.344605,
"JPN","PPP","TOT","NATUSD","A","1997",168.301729,
"JPN","PPP","TOT","NATUSD","A","1998",166.384091,
"JPN","PPP","TOT","NATUSD","A","1999",162.03574,
"JPN","PPP","TOT","NATUSD","A","2000",154.691385,
"JPN","PPP","TOT","NATUSD","A","2001",149.641888,
"JPN","PPP","TOT","NATUSD","A","2002",143.774205,
"JPN","PPP","TOT","NATUSD","A","2003",139.579081,
"JPN","PPP","TOT","NATUSD","A","2004",134.401332,
"JPN","PPP","TOT","NATUSD","A","2005",129.551955,
"JPN","PPP","TOT","NATUSD","A","2006",124.448861,
"JPN","PPP","TOT","NATUSD","A","2007",120.319482,
"JPN","PPP","TOT","NATUSD","A","2008",116.845814,
"JPN","PPP","TOT","NATUSD","A","2009",115.219075,
"JPN","PPP","TOT","NATUSD","A","2010",111.709563,
"JPN","PPP","TOT","NATUSD","A","2011",107.454281,
"JPN","PPP","TOT","NATUSD","A","2012",104.273972,
"JPN","PPP","TOT","NATUSD","A","2013",101.302673,
"JPN","PPP","TOT","NATUSD","A","2014",103.052076,
"JPN","PPP","TOT","NATUSD","A","2015",103.469437,
"JPN","PPP","TOT","NATUSD","A","2016",105.519502,
"JPN","PPP","TOT","NATUSD","A","2017",105.101901,
"JPN","PPP","TOT","NATUSD","A","2018",104.158636,
"JPN","PPP","TOT","NATUSD","A","2019",104.225919,
"JPN","PPP","TOT","NATUSD","A","2020",102.4277,
"JPN","PPP","TOT","NATUSD","A","2021",102.050113,
"JPN","PPP","TOT","NATUSD","A","2022",95.214288,
"KOR","PPP","TOT","NATUSD","A","1970",144.445421,
"KOR","PPP","TOT","NATUSD","A","1971",152.884292,
"KOR","PPP","TOT","NATUSD","A","1972",169.675419,
"KOR","PPP","TOT","NATUSD","A","1973",181.32379,
"KOR","PPP","TOT","NATUSD","A","1974",217.250723,
"KOR","PPP","TOT","NATUSD","A","1975",245.921836,
"KOR","PPP","TOT","NATUSD","A","1976",282.59575,
"KOR","PPP","TOT","NATUSD","A","1977",304.520859,
"KOR","PPP","TOT","NATUSD","A","1978",346.63358,
"KOR","PPP","TOT","NATUSD","A","1979",379.403692,
"KOR","PPP","TOT","NATUSD","A","1980",433.749556,
"KOR","PPP","TOT","NATUSD","A","1981",461.977353,
"KOR","PPP","TOT","NATUSD","A","1982",463.195742,
"KOR","PPP","TOT","NATUSD","A","1983",467.222989,
"KOR","PPP","TOT","NATUSD","A","1984",470.891921,
"KOR","PPP","TOT","NATUSD","A","1985",474.648513,
"KOR","PPP","TOT","NATUSD","A","1986",488.38947,
"KOR","PPP","TOT","NATUSD","A","1987",499.62921,
"KOR","PPP","TOT","NATUSD","A","1988",516.983165,
"KOR","PPP","TOT","NATUSD","A","1989",527.653021,
"KOR","PPP","TOT","NATUSD","A","1990",559.920181,
"KOR","PPP","TOT","NATUSD","A","1991",591.112647,
"KOR","PPP","TOT","NATUSD","A","1992",622.893976,
"KOR","PPP","TOT","NATUSD","A","1993",646.528116,
"KOR","PPP","TOT","NATUSD","A","1994",684.657732,
"KOR","PPP","TOT","NATUSD","A","1995",717.702429,
"KOR","PPP","TOT","NATUSD","A","1996",733.769744,
"KOR","PPP","TOT","NATUSD","A","1997",750.208045,
"KOR","PPP","TOT","NATUSD","A","1998",775.06307,
"KOR","PPP","TOT","NATUSD","A","1999",754.89297,
"KOR","PPP","TOT","NATUSD","A","2000",747.736794,
"KOR","PPP","TOT","NATUSD","A","2001",756.699134,
"KOR","PPP","TOT","NATUSD","A","2002",769.77179,
"KOR","PPP","TOT","NATUSD","A","2003",791.293714,
"KOR","PPP","TOT","NATUSD","A","2004",794.711552,
"KOR","PPP","TOT","NATUSD","A","2005",788.920135,
"KOR","PPP","TOT","NATUSD","A","2006",772.216161,
"KOR","PPP","TOT","NATUSD","A","2007",770.085526,
"KOR","PPP","TOT","NATUSD","A","2008",785.717886,
"KOR","PPP","TOT","NATUSD","A","2009",828.420848,
"KOR","PPP","TOT","NATUSD","A","2010",840.991702,
"KOR","PPP","TOT","NATUSD","A","2011",854.585723,
"KOR","PPP","TOT","NATUSD","A","2012",854.887268,
"KOR","PPP","TOT","NATUSD","A","2013",869.081422,
"KOR","PPP","TOT","NATUSD","A","2014",871.878106,
"KOR","PPP","TOT","NATUSD","A","2015",857.483387,
